Current_connection,City,Region,Nationality,Gender,Exact_Age,Connection,Segment,Performance,Preference,TRIM_Index,Communication,Communication,Proposition,Sales_Experience,Opt_inout,Network_Satisfaction,Customer_Support,Billing_Payment,Website_performance,Mobileapp_satisfaction,Performance_SNS_Promotions
Mobily,Other,Others,Nationals,Male,21,Prepaid,VLV,5,2,75,6,0,0,,0,0,,1,1,0,
Mobily,AD DAMMAM,Eastern,Nationals,Male,43,Postpaid,VHV,1,1,-50,0,0,0,,0,0,0,0,,,0
Mobily,ABHA,South,Nationals,Male,28,Postpaid,HV,3,3,50,10,1,0,,1,0,,0,,,
Mobily,JEDDAH,Western,Nationals,Male,26,Postpaid,MV,5,5,150,7,0,0,,0,0,0,0,,0,
Mobily,JEDDAH,Western,Nationals,Female,20,Prepaid,LV,5,5,150,5,0,1,,1,1,,1,,1,
Mobily,AR RIYADH,Central,Nationals,Male,22,Postpaid,HV,5,4,125,10,1,1,,1,1,,1,,,
Mobily,JEDDAH,Western,Nationals,Male,29,Postpaid,LV,3,2,25,4,0,1,,0,0,,0,,,
Mobily,JIZAN,South,Nationals,Male,60,Postpaid,MV,4,4,100,10,1,1,,1,1,,1,,,
Mobily,TABUK,Northern,Nationals,Female,39,Postpaid,VHV,4,2,50,7,0,1,,0,0,1,0,,1,
Mobily,JIZAN,South,Nationals,Female,40,Prepaid,LV,5,3,100,10,1,1,1,0,1,1,1,,,
Mobily,Other,Others,Nationals,Male,45,Prepaid,MV,5,5,150,10,1,1,,1,1,,1,,,
Mobily,JEDDAH,Western,Nationals,Female,21,Postpaid,MV,5,5,150,8,0,0,,1,0,,0,,0,
Mobily,JEDDAH,Western,Nationals,Male,39,Postpaid,VHV,5,5,150,10,1,0,,1,1,,1,1,1,1
Mobily,AR RIYADH,Central,Nationals,Female,34,Postpaid,VLV,4,4,100,10,1,0,,1,0,,1,,,
Mobily,JEDDAH,Western,Nationals,Male,30,Postpaid,MV,4,3,75,5,0,0,,0,0,,0,0,,0
Mobily,JEDDAH,Western,Nationals,Male,55,Postpaid,VLV,4,,50,10,1,1,,1,1,1,1,,,
Mobily,AR RIYADH,Central,Nationals,Male,33,Postpaid,VHV,3,3,50,7,0,0,,0,0,0,0,0,,
Mobily,AD DAMMAM,Eastern,Nationals,Male,25,Postpaid,VHV,4,5,125,8,0,0,1,1,0,1,1,,,
Mobily,Other,Others,Nationals,Male,20,Prepaid,VLV,3,3,50,5,0,0,,0,0,,1,,,0
Mobily,BURAYDAH,Central,Nationals,Female,45,Prepaid,VLV,5,5,150,10,1,1,,1,1,,1,,,
Mobily,Other,Others,Nationals,Female,42,Prepaid,VLV,5,4,125,,,,,1,1,,1,,,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,35,Postpaid,VLV,5,4,125,10,1,1,,1,1,,1,,,
Mobily,JEDDAH,Western,Nationals,Male,33,Postpaid,LV,2,5,75,6,0,0,,0,0,0,0,0,0,0
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,40,Prepaid,LV,5,4,125,10,1,1,,0,0,0,0,,,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,40,Postpaid,LV,3,3,50,8,0,1,,1,0,0,1,,0,
Mobily,ABHA,South,Nationals,Male,29,Postpaid,HV,5,5,150,10,1,0,,1,0,0,1,,0,
Mobily,JEDDAH,Western,Nationals,Male,40,Prepaid,VLV,4,2,50,6,0,1,,1,0,1,0,1,1,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,35,Prepaid,LV,3,3,50,7,0,0,,0,0,,0,,0,
Mobily,JEDDAH,Western,Nationals,Female,17,Postpaid,VLV,5,3,100,10,1,1,,1,1,1,1,,1,
Mobily,AL KHUBAR,Eastern,Nationals,Male,30,Postpaid,MV,4,5,125,8,0,1,,0,0,1,,,1,
Mobily,Other,Others,Nationals,Male,24,Postpaid,VHV,3,1,0,3,0,0,,0,0,1,0,,0,
Mobily,Other,Others,Nationals,Female,55,Postpaid,VLV,5,5,150,,,,,0,0,,,,,
Mobily,JEDDAH,Western,Nationals,Male,36,Postpaid,HV,4,2,50,6,0,1,,0,0,,0,,,
Mobily,Other,Others,Nationals,Female,54,Postpaid,VLV,4,3,75,10,1,1,,1,1,1,1,,,
Mobily,Other,Others,Nationals,Female,30,Prepaid,VLV,5,5,150,8,0,1,,1,1,,1,,1,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,21,Postpaid,HV,4,3,75,10,1,1,,1,0,,1,1,,1
Mobily,JIZAN,South,Nationals,Male,18,Prepaid,VLV,3,2,25,8,0,0,0,0,0,0,0,0,0,
Mobily,AD DAMMAM,Eastern,Nationals,Male,35,Postpaid,MV,4,3,75,5,0,0,,0,0,1,0,,,
Mobily,KHAMIS MUSHAYT,South,Nationals,Male,23,Postpaid,HV,4,3,75,5,0,0,,0,0,0,0,0,,0
Mobily,AL KHUBAR,Eastern,Nationals,Female,30,Prepaid,VLV,5,5,150,10,1,1,,1,1,,1,,,
Mobily,JEDDAH,Western,Expat Asians,Male,30,Postpaid,MV,3,4,75,9,1,0,,0,0,0,1,0,0,
Mobily,SAFWA,Eastern,Nationals,Male,41,Postpaid,MV,1,1,-50,0,0,0,,0,0,,0,0,,
Mobily,JEDDAH,Western,Expat Asians,Male,40,Postpaid,MV,4,4,100,8,0,0,,0,1,,0,0,0,
Mobily,JEDDAH,Western,Nationals,Male,55,Postpaid,LV,2,3,25,10,1,0,,0,1,0,1,,,
Mobily,AL KHUBAR,Eastern,Nationals,Female,17,Prepaid,VLV,5,,75,7,0,1,,1,1,,0,,,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,35,Postpaid,HV,2,2,0,5,0,0,,0,0,0,0,0,,
Mobily,Other,Others,Nationals,Male,45,Postpaid,LV,1,1,-50,2,0,0,,0,0,,0,,,
Mobily,AR RIYADH,Central,Nationals,Female,24,Prepaid,VLV,4,2,50,8,0,0,,1,0,,0,1,,
Mobily,JEDDAH,Western,Nationals,Male,25,Postpaid,VLV,4,5,125,5,0,0,,0,0,,0,1,,
Mobily,JEDDAH,Western,Nationals,Male,22,Prepaid,VLV,4,3,75,5,0,1,,1,1,,0,0,,1
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,16,Postpaid,VLV,3,2,25,6,0,0,,1,1,,0,,1,
Mobily,AR RIYADH,Central,Nationals,Male,50,Postpaid,VHV,3,3,50,8,0,0,,1,1,,0,,,0
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Female,70,Prepaid,VLV,5,4,125,10,1,1,,1,1,,1,,,
Mobily,Other,Others,Nationals,Male,29,Prepaid,VLV,4,3,75,8,0,1,,0,0,1,0,,,
Mobily,AR RIYADH,Central,Nationals,Female,35,Postpaid,VLV,5,5,150,10,1,1,,1,1,,1,,0,
Mobily,AR RIYADH,Central,Nationals,Female,22,Postpaid,VLV,4,3,75,6,0,0,,0,0,,0,,,
Mobily,AR RIYADH,Central,Nationals,Male,36,Postpaid,MV,3,3,50,5,0,0,,0,0,,0,0,1,
Mobily,JEDDAH,Western,Nationals,Female,40,Prepaid,VLV,4,5,125,10,1,1,,1,1,,0,,,
Mobily,JEDDAH,Western,Nationals,Male,25,Prepaid,VLV,4,5,125,8,0,1,,1,1,,0,,0,
Mobily,AL QATIF,Eastern,Nationals,Female,43,Postpaid,LV,4,4,100,10,1,,,1,1,,1,1,1,
Mobily,JEDDAH,Western,Nationals,Female,29,Prepaid,LV,5,4,125,9,1,1,,1,0,1,1,,1,1
Mobily,Other,Others,Nationals,Male,23,Postpaid,MV,3,4,75,10,1,1,1,1,0,1,0,,1,
Mobily,AL KHUBAR,Eastern,Nationals,Female,24,Prepaid,VLV,5,4,125,10,1,1,,1,1,,1,,,
Mobily,BURAYDAH,Central,Expat Asians,Female,28,Postpaid,LV,4,4,100,8,0,0,,0,0,,0,,,
Mobily,SAFWA,Eastern,Nationals,Female,37,Postpaid,MV,3,5,100,10,1,1,,1,1,,0,,,
Mobily,AR RIYADH,Central,Nationals,Female,34,Postpaid,VHV,4,5,125,9,1,1,1,1,1,1,1,1,1,
Mobily,AR RIYADH,Central,Nationals,Male,50,Postpaid,HV,4,4,100,8,0,1,,0,0,,0,,,
Mobily,JEDDAH,Western,Nationals,Male,55,Prepaid,LV,2,1,-25,1,0,0,,0,0,,0,,,
Mobily,ADH DHAHRAN,Eastern,Expat Asians,Female,40,Postpaid,HV,5,5,150,10,1,1,,,1,,1,1,,
Mobily,JEDDAH,Western,Nationals,Male,29,Prepaid,MV,4,4,100,3,0,0,,0,0,,1,,,
Mobily,ADH DHAHRAN,Eastern,Nationals,Male,23,Postpaid,HV,4,3,75,10,1,0,,0,1,,,,,
Mobily,AR RIYADH,Central,Nationals,Female,42,Postpaid,LV,3,3,50,8,0,0,,0,0,0,0,1,1,
Mobily,Other,Others,Nationals,Female,40,Prepaid,VLV,5,3,100,9,1,1,,1,1,,1,,,
Mobily,ADH DHAHRAN,Eastern,Nationals,Female,35,Postpaid,VHV,5,4,125,10,1,1,,1,1,,1,,,
Mobily,AR RIYADH,Central,Nationals,Male,53,Postpaid,VHV,2,1,-25,3,0,0,,0,0,0,0,0,,
Mobily,ABHA,South,Nationals,Male,27,Postpaid,VHV,5,5,150,10,1,1,,1,1,,1,,,
Mobily,JEDDAH,Western,Nationals,Male,25,Prepaid,VLV,5,5,150,5,0,0,,0,0,,1,,,
Mobily,JEDDAH,Western,Nationals,Female,41,Postpaid,VHV,3,3,50,10,1,1,,1,0,,1,0,,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,33,Prepaid,VHV,3,2,25,5,0,0,,1,1,,0,0,1,
Mobily,AR RIYADH,Central,Expat Asians,Male,35,Postpaid,LV,4,4,100,5,0,0,,,0,1,1,0,0,
Mobily,AT TAIF,Western,Nationals,Male,24,Prepaid,VLV,5,5,150,9,1,0,,0,0,,1,0,,
Mobily,AT TAIF,Western,Nationals,Female,22,Prepaid,VLV,3,2,25,4,0,0,,0,0,,0,0,,
Mobily,JEDDAH,Western,Expat Asians,Male,40,Prepaid,VLV,4,4,100,6,0,0,,,0,,0,,,
Mobily,Other,Others,Nationals,Male,24,Postpaid,VHV,1,1,-50,5,0,0,,0,0,,0,,0,
Mobily,AR RIYADH,Central,Nationals,Female,40,Postpaid,LV,4,4,100,10,1,1,,1,1,,1,,,
Mobily,Other,Others,Nationals,Male,32,Postpaid,VHV,2,1,-25,5,0,0,,0,0,0,0,0,,
Mobily,AD DAMMAM,Eastern,Nationals,Male,35,Postpaid,LV,4,1,25,10,1,1,,1,1,,1,,,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Female,30,Prepaid,LV,5,1,50,10,1,1,,1,0,1,1,1,,
Mobily,AT TAIF,Western,Nationals,Male,30,Postpaid,VHV,5,4,125,6,0,0,,0,0,,0,,0,
Mobily,JEDDAH,Western,Expat Asians,Male,43,Postpaid,LV,4,5,125,,,1,,,1,0,1,0,1,
Mobily,JEDDAH,Western,Nationals,Male,18,Prepaid,VLV,3,3,50,5,0,0,,0,0,,0,0,,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,17,Postpaid,VLV,5,5,150,7,0,1,,1,1,1,1,,,
Mobily,JEDDAH,Western,Nationals,Female,32,Prepaid,VLV,5,3,100,9,1,1,,1,1,,1,,,
Mobily,NAJRAN,South,Nationals,Male,36,Prepaid,VLV,2,4,50,8,0,1,,1,0,,0,,,
Mobily,AL QATIF,Eastern,Nationals,Male,52,Postpaid,HV,5,5,150,5,0,1,,1,1,1,1,1,1,1
Mobily,AL QATIF,Eastern,Nationals,Male,25,Postpaid,HV,1,2,-25,10,1,1,,1,0,1,1,1,1,
Mobily,AR RIYADH,Central,Nationals,Male,35,Postpaid,VHV,5,4,125,10,1,1,,1,1,,1,1,1,
Mobily,Other,Others,Nationals,Male,40,Postpaid,LV,3,3,50,5,0,0,,0,0,,0,1,,0
Mobily,AR RIYADH,Central,Nationals,Female,39,Postpaid,LV,5,5,150,10,1,1,,1,1,,1,1,1,1
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,26,Postpaid,MV,5,5,150,10,1,1,,1,1,1,1,1,1,
Mobily,SAKAKA,Northern,Nationals,Male,24,Prepaid,VLV,5,5,150,10,1,1,,1,1,1,1,1,,1
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Female,21,Prepaid,LV,3,2,25,7,0,0,,0,0,0,1,,,
Mobily,TABUK,Northern,Nationals,Male,20,Prepaid,VLV,3,4,75,10,1,1,,1,0,,0,,,
Mobily,AR RIYADH,Central,Nationals,Male,39,Postpaid,LV,5,3,100,0,0,0,,0,1,,0,,,
Mobily,JEDDAH,Western,Nationals,Female,32,Prepaid,VLV,5,5,150,10,1,1,,1,0,,1,1,1,
Mobily,Other,Others,Nationals,Male,38,Prepaid,LV,5,5,150,,,0,,,0,1,1,,,
Mobily,HAIL,Northern,Nationals,Male,38,Postpaid,HV,5,3,100,10,1,0,,1,0,1,0,,,0
Mobily,AD DAMMAM,Eastern,Nationals,Male,38,Prepaid,VLV,4,3,75,7,0,0,,0,0,,0,,,
Mobily,AR RIYADH,Central,Nationals,Female,26,Postpaid,LV,4,3,75,10,1,0,,1,1,,1,,,
Mobily,AT TAIF,Western,Nationals,Male,60,Postpaid,LV,2,2,0,6,0,0,,0,0,,0,,,
Mobily,AD DAMMAM,Eastern,Nationals,Male,33,Prepaid,LV,4,3,75,9,1,0,,1,0,1,0,,,
Mobily,AR RIYADH,Central,Nationals,Female,19,Postpaid,VLV,4,5,125,4,0,1,,1,1,,1,,,1
Mobily,Other,Others,Nationals,Male,40,Prepaid,LV,5,4,125,9,1,1,,1,0,,1,,,
Mobily,JEDDAH,Western,Nationals,Female,24,Postpaid,VHV,5,5,150,7,0,1,,0,0,,0,,,
Mobily,HAIL,Northern,Nationals,Female,37,Postpaid,LV,4,3,75,9,1,1,,1,0,,1,1,1,
Mobily,JEDDAH,Western,Nationals,Female,45,Postpaid,MV,5,5,150,10,1,1,,1,0,,0,,,
Mobily,JEDDAH,Western,Nationals,Male,27,Postpaid,VHV,3,1,0,3,0,0,,0,0,,0,,,0
Mobily,AR RIYADH,Central,Nationals,Male,22,Postpaid,VHV,5,4,125,10,1,1,,1,1,,1,,,
Mobily,AT TAIF,Western,Nationals,Male,27,Postpaid,VHV,5,5,150,10,1,1,,1,1,,1,,1,
Mobily,JEDDAH,Western,Nationals,Female,28,Postpaid,VLV,5,3,100,10,1,1,,1,1,,1,,,
Mobily,AL BAHA,South,Nationals,Male,31,Prepaid,VLV,5,4,125,10,1,1,,1,0,,,,,
Mobily,AL BAHA,South,Nationals,Male,29,Prepaid,MV,4,,50,8,0,0,,0,0,,,,,
Mobily,Other,Others,Nationals,Male,30,Prepaid,VLV,2,2,0,0,0,0,,0,0,,0,,,
Mobily,Other,Others,Nationals,Female,27,Postpaid,VLV,4,4,100,9,1,1,,1,1,,1,1,1,
Mobily,BURAYDAH,Central,Nationals,Male,32,Postpaid,VLV,4,3,75,5,0,0,,0,0,,1,,,
Mobily,AL QATIF,Eastern,Nationals,Male,52,Postpaid,HV,2,2,0,8,0,0,,0,0,1,0,0,0,0
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Female,30,Prepaid,VLV,3,3,50,5,0,0,,0,0,,0,,,
Mobily,AL KHUBAR,Eastern,Nationals,Male,26,Prepaid,LV,4,4,100,10,1,0,,0,0,,0,,,
Mobily,Other,Others,Nationals,Male,36,Postpaid,MV,1,2,-25,0,0,0,,0,0,0,,,,
Mobily,AR RIYADH,Central,Nationals,Male,25,Prepaid,LV,5,5,150,10,1,1,,1,1,,1,,,
Mobily,AR RIYADH,Central,Nationals,Male,42,Postpaid,VLV,4,4,100,2,0,0,,0,0,,0,0,,
Mobily,JIZAN,South,Nationals,Male,20,Prepaid,LV,3,1,0,7,0,0,,0,0,,0,,,
Mobily,ABHA,South,Nationals,Male,19,Prepaid,VLV,5,3,100,0,0,1,1,1,1,1,1,1,1,
Mobily,AR RIYADH,Central,Nationals,Female,27,Postpaid,MV,2,1,-25,3,0,0,,0,0,,0,0,,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,45,Postpaid,MV,5,5,150,10,1,1,,1,1,,1,,,
Mobily,Other,Others,Nationals,Male,37,Postpaid,HV,5,5,150,6,0,1,,0,1,,1,0,,
Mobily,AR RIYADH,Central,Nationals,Female,60,Postpaid,HV,5,4,125,10,1,1,,0,1,,1,,,
Mobily,JEDDAH,Western,Nationals,Male,30,Prepaid,MV,4,4,100,10,1,1,,1,0,1,0,,,
Mobily,Other,Others,Nationals,Female,27,Prepaid,VLV,3,1,0,10,1,1,,0,0,,1,,,
Mobily,AR RIYADH,Central,Nationals,Male,18,Prepaid,VLV,5,1,50,5,0,,,,,,,,,
Mobily,AL KHUBAR,Eastern,Nationals,Male,46,Prepaid,VLV,4,4,100,10,1,1,,1,1,1,1,,,
Mobily,Other,Others,Nationals,Male,35,Prepaid,VLV,3,3,50,10,1,1,,0,0,,0,0,1,0
Mobily,AR RIYADH,Central,Nationals,Female,38,Prepaid,VLV,4,4,100,10,1,0,,1,1,,1,,,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Female,23,Postpaid,VLV,3,2,25,8,0,0,,0,0,,1,,,
Mobily,AR RIYADH,Central,Nationals,Female,36,Postpaid,MV,4,4,100,10,1,1,,1,0,1,1,1,1,
Mobily,AR RIYADH,Central,Expat Asians,Male,32,Postpaid,VHV,5,4,125,,,0,,,1,1,1,,,
Mobily,AL JUBAIL,Eastern,Expat Asians,Male,40,Prepaid,VLV,5,4,125,5,0,0,,0,1,,1,,,
Mobily,JEDDAH,Western,Nationals,Female,22,Prepaid,VLV,5,5,150,7,0,0,,1,1,,0,,,
Mobily,AD DAMMAM,Eastern,Expat Asians,Female,25,Prepaid,VLV,5,3,100,10,1,1,,1,1,,1,0,,
Mobily,JEDDAH,Western,Nationals,Male,25,Postpaid,LV,5,4,125,7,0,1,,1,0,,,,,
Mobily,AR RIYADH,Central,Expat Asians,Female,26,Prepaid,VLV,3,3,50,7,0,0,,0,0,,1,,,
Mobily,AR RIYADH,Central,Nationals,Male,40,Postpaid,VHV,4,4,100,8,0,0,,0,0,,1,,,
Mobily,JEDDAH,Western,Nationals,Male,27,Prepaid,LV,3,3,50,8,0,0,,1,0,,0,,,
Mobily,JEDDAH,Western,Expat Asians,Male,30,Prepaid,VLV,4,,50,,,1,,,0,,1,,,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,70,Postpaid,LV,5,5,150,10,1,1,,1,0,,1,,,
Mobily,AR RIYADH,Central,Nationals,Male,33,Postpaid,LV,3,3,50,9,1,0,,0,0,1,0,,1,
Mobily,Other,Others,Nationals,Male,30,Postpaid,LV,5,5,150,10,1,1,,1,1,1,1,1,1,1
Mobily,Other,Others,Nationals,Male,26,Postpaid,HV,2,3,25,10,1,0,,0,0,,1,,1,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,52,Postpaid,VLV,4,4,100,10,1,1,,1,1,,1,,,
Mobily,ABHA,South,Nationals,Male,30,Postpaid,HV,2,3,25,5,0,0,,0,0,0,0,0,0,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,26,Prepaid,MV,5,4,125,10,1,1,,1,1,,1,,1,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,33,Prepaid,LV,4,4,100,9,1,0,,1,1,,1,,1,
Mobily,JEDDAH,Western,Nationals,Female,39,Postpaid,MV,5,5,150,10,1,1,,1,1,1,1,,1,
Mobily,AL KHUBAR,Eastern,Nationals,Male,29,Prepaid,LV,4,3,75,5,0,0,,0,0,0,0,0,,
Mobily,JEDDAH,Western,Nationals,Female,38,Prepaid,VLV,3,3,50,6,0,0,,0,0,,0,,,0
Mobily,JEDDAH,Western,Nationals,Male,29,Prepaid,VLV,4,5,125,10,1,1,1,1,0,1,1,1,1,
Mobily,AD DAMMAM,Eastern,Nationals,Male,32,Prepaid,VLV,3,3,50,10,1,1,,1,1,,1,,,
Mobily,KHAMIS MUSHAYT,South,Nationals,Female,50,Prepaid,MV,4,4,100,8,0,1,,0,1,,0,,,
Mobily,AR RIYADH,Central,Nationals,Male,45,Postpaid,LV,5,4,125,9,1,1,,1,0,,0,,,
Mobily,Other,Others,Nationals,Male,32,Postpaid,MV,4,4,100,8,0,0,,1,1,,0,,0,
Mobily,JEDDAH,Western,Nationals,Female,34,Postpaid,HV,5,5,150,10,1,1,,1,1,1,1,1,1,
Mobily,AR RIYADH,Central,Nationals,Male,37,Postpaid,VLV,5,5,150,3,0,0,,0,0,1,0,,,
Mobily,AR RIYADH,Central,Nationals,Male,27,Postpaid,HV,4,4,100,8,0,0,,0,0,1,1,1,1,
Mobily,AL BAHA,South,Nationals,Female,40,Postpaid,LV,3,4,75,0,0,0,,0,0,,0,,,
Mobily,AR RIYADH,Central,Nationals,Male,35,Postpaid,VHV,4,4,100,9,1,0,,0,0,,0,0,,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,23,Postpaid,VLV,3,1,0,,,0,,,0,,0,,,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,51,Postpaid,VHV,1,2,-25,0,0,0,,0,0,,0,,0,0
Mobily,AR RIYADH,Central,Nationals,Female,17,Prepaid,LV,5,5,150,10,1,1,,1,1,,1,,,
Mobily,AR RIYADH,Central,Nationals,Male,35,Postpaid,VHV,5,5,150,10,1,0,,1,1,,1,1,1,
Mobily,JEDDAH,Western,Nationals,Female,25,Prepaid,LV,4,1,25,10,1,1,,1,0,,1,0,,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,28,Postpaid,MV,3,2,25,6,0,0,,0,0,0,1,,1,
Mobily,AR RIYADH,Central,Nationals,Male,48,Postpaid,VLV,4,3,75,5,0,0,,0,0,0,0,,,
Mobily,Other,Others,Nationals,Male,35,Postpaid,VHV,5,3,100,7,0,0,,1,0,0,1,,,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Male,27,Postpaid,VLV,5,5,150,10,1,1,,1,0,,1,,0,
Mobily,JEDDAH,Western,Nationals,Female,23,Prepaid,VHV,5,5,150,10,1,1,,1,1,,1,,,
Mobily,JEDDAH,Western,Nationals,Male,37,Postpaid,VLV,3,2,25,0,0,0,,0,0,,0,,,
Mobily,AL MADINAH AL MUNAWWARAH,Northern,Nationals,Female,35,Postpaid,MV,4,5,125,10,1,1,,1,1,,1,,,
Mobily,AD DAMMAM,Eastern,Nationals,Female,33,Postpaid,VHV,4,2,50,8,0,0,,0,0,,0,0,,
Mobily,Other,Others,Nationals,Female,35,Postpaid,LV,4,3,75,4,0,0,,0,0,,0,0,,0
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,28,Postpaid,HV,1,1,-50,0,0,0,0,0,0,1,0,,1,
Mobily,AL KHARJ,Central,Nationals,Male,30,Prepaid,VLV,4,4,100,8,0,0,,0,0,,,,,
Mobily,AR RIYADH,Central,Nationals,Male,28,Postpaid,VHV,5,4,125,6,0,1,,1,1,1,,1,1,
Mobily,JEDDAH,Western,Nationals,Female,17,Postpaid,LV,2,4,50,6,0,0,,0,0,,1,,,
Mobily,AR RIYADH,Central,Nationals,Male,35,Postpaid,VHV,4,4,100,6,0,1,,1,1,1,1,1,1,1
Mobily,AR RIYADH,Central,Nationals,Male,23,Postpaid,LV,5,4,125,6,0,1,,1,0,1,0,,1,
Mobily,JEDDAH,Western,Nationals,Male,34,Postpaid,MV,1,2,-25,,,0,,0,0,,0,,0,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,27,Postpaid,MV,3,3,50,9,1,1,,0,0,1,0,0,1,0
Mobily,BURAYDAH,Central,Nationals,Male,38,Postpaid,MV,4,3,75,10,1,1,,1,0,,0,,,
Mobily,Other,Others,Nationals,Male,48,Postpaid,VLV,2,2,0,6,0,0,,0,0,,0,,,
Mobily,JEDDAH,Western,Nationals,Male,35,Prepaid,VLV,2,2,0,4,0,0,,0,0,,0,,,
Mobily,JEDDAH,Western,Nationals,Female,26,Postpaid,LV,4,3,75,9,1,0,,0,1,,1,,,
Mobily,AD DAMMAM,Eastern,Nationals,Female,30,Prepaid,LV,3,4,75,10,1,1,,1,1,,1,,1,
Mobily,JEDDAH,Western,Nationals,Male,23,Postpaid,MV,3,4,75,0,0,0,,0,0,0,1,,,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,39,Postpaid,LV,4,3,75,8,0,0,,0,0,0,0,,,
Mobily,AD DAMMAM,Eastern,Nationals,Male,30,Postpaid,HV,3,1,0,10,1,0,,0,0,1,0,,1,1
Mobily,KHAMIS MUSHAYT,South,Nationals,Male,40,Prepaid,MV,1,1,-50,3,0,0,,0,1,1,1,,1,
Mobily,AD DAMMAM,Eastern,Nationals,Female,62,Prepaid,VLV,4,4,100,8,0,,,1,0,,1,,,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Male,65,Postpaid,VLV,5,4,125,10,1,1,,1,0,,1,,1,
Mobily,AL QATIF,Eastern,Nationals,Male,25,Postpaid,VLV,5,5,150,10,1,0,,1,0,0,0,1,1,0
Mobily,AR RIYADH,Central,Nationals,Male,31,Postpaid,MV,3,1,0,7,0,0,,1,0,0,0,0,,
Mobily,AR RIYADH,Central,Nationals,Male,30,Prepaid,LV,5,1,50,,,1,,1,1,,1,,1,
Mobily,Other,Others,Nationals,Male,50,Postpaid,LV,2,5,75,10,1,1,,1,1,,1,1,1,
Mobily,Other,Others,Nationals,Male,39,Postpaid,HV,4,3,75,9,1,0,,,0,,1,,1,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Female,39,Postpaid,HV,5,5,150,10,1,1,,1,1,1,1,1,1,
Mobily,AL BAHA,South,Nationals,Male,30,Postpaid,MV,3,4,75,9,1,1,,1,0,1,0,,1,
Mobily,Other,Others,Nationals,Male,40,Postpaid,HV,5,2,75,5,0,0,,0,0,,0,0,0,0
Mobily,Other,Others,Nationals,Male,36,Prepaid,LV,5,5,150,8,0,1,,1,0,1,1,,1,
Mobily,MAKKAH AL MUKARRAMAH,Western,Nationals,Female,34,Postpaid,MV,5,5,150,10,1,1,,,0,,0,,,
Mobily,AR RIYADH,Central,Nationals,Female,22,Postpaid,LV,5,5,150,,,1,,1,0,1,1,,1,
Mobily,AR RIYADH,Central,Nationals,Male,40,Postpaid,MV,3,2,25,5,0,0,,0,0,,0,1,1,1
Mobily,AL KHUBAR,Eastern,Nationals,Male,55,Postpaid,MV,5,4,125,0,0,0,,0,0,,0,0,,
Mobily,AR RIYADH,Central,Nationals,Male,18,Postpaid,VLV,5,5,150,5,0,1,,1,1,1,1,1,,1
Mobily,AR RIYADH,Central,Nationals,Female,22,Postpaid,VLV,1,2,-25,10,1,1,,0,1,,0,,,
Mobily,AL KHUBAR,Eastern,Nationals,Male,40,Postpaid,VLV,3,3,50,5,0,0,,0,0,,0,,,
Mobily,JEDDAH,Western,Nationals,Male,36,Prepaid,MV,3,3,50,10,1,1,,0,0,,0,,,0
Mobily,RAFHA',Northern,Nationals,Male,21,Prepaid,VLV,5,4,125,10,1,1,1,1,1,1,1,,,
Mobily,AL KHUBAR,Eastern,Nationals,Female,23,Postpaid,MV,4,4,100,8,0,0,,1,0,,0,0,,
Mobily,YANBU AN NAKHL,Northern,Expat Asians,Male,32,Prepaid,VLV,3,5,100,8,0,0,,0,0,0,0,,0,
Mobily,AL QATIF,Eastern,Nationals,Female,42,Postpaid,VLV,5,3,100,5,0,0,,0,0,,0,,,
